107;1309
107;1310
108;1301
108;1302
108;1303
108;1307
108;1309
108;1310
109;1301
109;1302
109;1303
109;1304
109;1306
109;1307
109;1308
109;1309
109;1310
111;1302
111;1304
111;1305
111;1307
111;1308
111;1309
111;1310
112;1301
112;1302
112;1303
112;1305
112;1306
112;1307
112;1308
112;1309
112;1310
113;1302
113;1306
113;1307
114;1301
114;1302
114;1303
114;1304
114;1305
114;1306
114;1307
114;1309
114;1310
115;1301
115;1302
115;1304
115;1305
115;1308
115;1309
115;1310
116;1301
116;1302
116;1304
116;1305
116;1306
116;1307
116;1308
116;1310
117;1301
117;1302
117;1303
117;1304
117;1305
117;1307
117;1308
117;1309
117;1310
118;1302
118;1303
118;1306
118;1307
118;1309
118;1310
119;1303
119;1305
119;1306
120;1301
120;1302
120;1303
120;1304
120;1305
120;1306
120;1308
120;1309
120;1310
121;1302
121;1307
121;1309
122;1301
122;1304
122;1305
122;1306
122;1307
122;1308
122;1309
122;1310
123;1301
123;1302
123;1303
123;1304
123;1306
123;1307
123;1308
123;1309
123;1310
124;1301
124;1302
124;1303
124;1304
124;1305
124;1306
124;1308
124;1309
125;1302
125;1306
125;1309
126;1301
126;1302
126;1303
126;1305
126;1306
126;1307
126;1308
126;1309
126;1310
127;1301
127;1303
127;1304
128;1302
128;1303
128;1306
128;1307
128;1308
128;1310
129;1302
129;1305
129;1306
129;1308
130;1302
130;1303
130;1304
130;1305
130;1307
130;1308
130;1309
130;1310
131;1301
131;1302
131;1303
131;1304
131;1306
131;1307
131;1309
131;1310
133;1301
133;1302
133;1303
133;1305
133;1307
133;1308
133;1309
133;1310
134;1304
134;1309
134;1310
135;1301
135;1303
135;1304
135;1305
135;1306
135;1308
135;1310
136;1301
136;1302
136;1303
136;1304
136;1305
136;1306
136;1309
136;1310
137;1301
137;1304
138;1305
138;1310
139;1301
139;1304
139;1305
139;1306
139;1307
139;1308
139;1310
140;1301
140;1302
140;1304
140;1305
140;1306
140;1307
140;1308
140;1309
140;1310
141;1301
142;1303
142;1304
142;1306
142;1307
142;1308
144;1301
144;1302
144;1303
144;1304
144;1305
144;1307
144;1308
144;1309
144;1310
145;1301
145;1304
145;1307
145;1310
146;1305
146;1307
146;1308
146;1309
146;1310
147;1304
147;1307
147;1308
147;1309
148;1301
148;1303
148;1307
148;1308
148;1309
148;1310
150;1301
150;1302
150;1303
150;1304
150;1305
150;1307
150;1308
150;1309
151;1301
151;1306
151;1308
151;1310
152;1307
153;1301
153;1302
153;1303
154;1310
155;1301
155;1302
155;1303
155;1304
155;1305
155;1307
155;1308
155;1310
156;1302
156;1304
156;1305
156;1307
156;1308
157;1304
157;1305
157;1310
158;1303
158;1304
158;1306
158;1308
159;1305
159;1309
160;1302
160;1305
160;1307
161;1307
161;1309
162;1303
162;1304
162;1305
162;1306
162;1307
162;1308
163;1303
163;1304
164;1303
164;1304
164;1309
165;1301
165;1303
165;1304
165;1308
165;1309
165;1310
166;1301
166;1304
167;1301
167;1303
167;1304
167;1305
167;1307
167;1309
167;1310
168;1301
168;1302
168;1303
168;1305
168;1310
170;1307
171;1301
171;1304
171;1305
171;1306
171;1307
171;1308
171;1309
172;1308
172;1310
173;1301
173;1303
173;1304
173;1305
173;1306
173;1309
173;1310
174;1309
174;1310
175;1302
175;1303
175;1304
175;1306
175;1307
175;1308
175;1309
175;1310
176;1302
176;1304
176;1307
176;1309
177;1302
177;1303
177;1304
177;1305
177;1306
177;1308
177;1310
178;1304
178;1305
178;1307
178;1308
178;1309
179;1302
179;1303
179;1305
179;1307
179;1308
180;1301
180;1302
180;1309
181;1302
181;1303
181;1305
181;1306
181;1307
181;1308
183;1304
183;1306
185;1305
185;1306
186;1302
186;1303
186;1305
186;1307
186;1310
187;1301
187;1302
187;1303
187;1309
188;1301
188;1302
188;1303
188;1304
188;1305
188;1307
188;1308
188;1309
188;1310
190;1301
190;1304
190;1306
190;1309
191;1310
192;1301
192;1302
192;1303
192;1304
192;1306
192;1307
192;1308
192;1309
192;1310
193;1303
193;1304
193;1307
193;1308
193;1310
194;1301
194;1302
194;1304
194;1305
194;1306
194;1308
194;1310
195;1301
195;1302
195;1304
195;1305
195;1306
195;1308
195;1309
195;1310
196;1301
196;1302
196;1303
196;1305
196;1306
196;1307
196;1308
196;1310
197;1304
197;1306
197;1308
198;1301
199;1302
199;1304
199;1305
199;1306
199;1307
199;1308
199;1309
199;1310
200;1301
200;1307
200;1308
201;1307
201;1308
202;1303
202;1305
202;1307
202;1309
203;1307
204;1301
204;1302
204;1304
204;1305
204;1308
204;1309
205;1301
205;1302
205;1303
205;1304
205;1305
205;1307
205;1308
205;1309
205;1310
206;1305
206;1310
208;1304
208;1308
208;1309
209;1302
209;1304
209;1305
209;1307
209;1308
209;1309
209;1310
210;1302
210;1303
210;1304
210;1306
210;1307
210;1308
210;1309
210;1310
211;1301
211;1302
211;1303
211;1304
211;1305
211;1307
211;1308
211;1309
211;1310
212;1309
214;1302
214;1303
214;1305
214;1308
214;1309
214;1310
215;1302
215;1306
215;1310
217;1301
217;1302
217;1310
218;1303
218;1305
218;1308
218;1309
218;1310
219;1301
219;1302
219;1303
219;1304
219;1307
219;1308
219;1309
219;1310
220;1306
221;1304
221;1306
222;1303
222;1305
222;1307
222;1308
222;1309
223;1302
223;1303
223;1304
223;1305
223;1306
223;1307
223;1308
223;1309
223;1310
224;1301
224;1302
224;1304
224;1306
224;1308
225;1301
225;1302
225;1303
225;1304
225;1305
225;1306
225;1308
225;1309
225;1310
226;1301
226;1302
226;1303
226;1306
226;1307
226;1309
226;1310
228;1303
228;1305
228;1306
228;1308
229;1301
229;1302
229;1304
229;1305
229;1306
229;1307
229;1308
229;1309
229;1310
230;1301
230;1304
230;1305
230;1306
230;1307
230;1310
231;1301
231;1302
231;1307
231;1310
232;1301
232;1302
232;1303
232;1304
232;1305
232;1307
232;1308
232;1310
233;1301
233;1302
233;1304
233;1309
236;1305
237;1301
237;1302
237;1303
237;1304
237;1305
237;1306
237;1307
237;1308
237;1309
238;1301
238;1302
238;1303
238;1305
238;1306
238;1307
238;1308
238;1309
238;1310
239;1302
239;1303
239;1305
239;1306
239;1308
239;1309
240;1305
241;1308
242;1303
242;1304
242;1306
242;1307
242;1309
243;1301
243;1303
243;1304
243;1305
243;1307
243;1310
244;1302
244;1304
245;1301
245;1302
245;1303
245;1304
245;1305
245;1307
245;1308
245;1309
245;1310
246;1303
246;1306
248;1302
248;1303
248;1304
248;1306
248;1309
248;1310
249;1302
249;1306
249;1307
249;1310
250;1309
251;1302
251;1303
251;1304
251;1306
251;1308
251;1310
252;1304
253;1302
253;1303
253;1306
253;1308
253;1309
253;1310
254;1306
254;1309
255;1305
255;1306
255;1307
255;1308
255;1309
256;1301
256;1302
256;1303
256;1304
256;1308
256;1309
256;1310
257;1302
257;1305
257;1306
257;1307
257;1310
258;1303
258;1305
258;1306
258;1307
258;1308
258;1309
259;1303
259;1304
260;1306
260;1310
261;1301
261;1302
261;1303
261;1304
261;1305
261;1306
261;1308
261;1310
262;1303
262;1305
262;1306
262;1307
262;1309
263;1301
263;1303
263;1307
263;1308
263;1310
264;1301
264;1305
264;1306
264;1307
264;1309
265;1305
265;1307
266;1301
266;1302
266;1304
266;1305
266;1306
266;1307
266;1309
266;1310
267;1301
267;1302
267;1303
267;1308
268;1303
268;1304
268;1308
268;1309
268;1310
269;1303
269;1304
269;1310
270;1301
270;1302
270;1304
270;1305
270;1307
270;1308
270;1309
270;1310
271;1302
271;1303
271;1304
271;1305
271;1306
271;1309
271;1310
272;1302
272;1303
272;1304
272;1305
272;1308
272;1309
272;1310
274;1301
274;1303
274;1306
274;1309
275;1301
275;1302
275;1304
275;1305
275;1306
275;1307
275;1308
275;1309
275;1310
276;1302
276;1307
277;1301
277;1303
277;1309
278;1301
278;1302
278;1303
278;1304
278;1305
278;1307
278;1308
278;1309
279;1305
280;1301
280;1302
280;1303
280;1304
280;1305
280;1306
280;1308
280;1309
280;1310
281;1301
281;1308
282;1304
283;1301
283;1303
283;1308
283;1310
284;1301
284;1302
284;1304
284;1308
285;1301
285;1302
285;1303
285;1304
285;1305
285;1306
285;1308
286;1301
286;1303
286;1304
286;1306
286;1308
287;1302
287;1304
287;1305
288;1302
288;1304
288;1307
289;1305
289;1306
289;1307
289;1308
289;1309
289;1310
290;1301
290;1304
290;1308
291;1301
291;1302
291;1304
291;1305
291;1306
291;1307
291;1308
291;1309
291;1310
292;1301
292;1302
292;1303
292;1304
292;1307
292;1309
292;1310
293;1302
293;1308
293;1310
294;1301
294;1302
294;1303
294;1304
294;1305
294;1307
294;1308
294;1309
294;1310
295;1305
296;1307
297;1304
297;1305
297;1307
297;1308
297;1309
298;1301
298;1304
298;1305
298;1307
298;1308
298;1310
300;1301
300;1302
300;1304
300;1305
300;1307
300;1308
300;1309
300;1310
301;1301
301;1302
301;1303
301;1304
301;1305
301;1307
301;1308
301;1309
302;1306
302;1309
303;1301
303;1302
303;1303
303;1307
303;1309
304;1301
304;1303
304;1305
304;1306
304;1307
304;1308
305;1304
306;1301
306;1302
306;1303
306;1304
306;1307
306;1308
306;1310
308;1304
308;1306
308;1308
309;1301
309;1303
309;1304
309;1307
309;1310
310;1302
310;1303
310;1305
310;1306
310;1308
310;1310
312;1301
312;1302
312;1303
312;1304
312;1305
312;1308
312;1309
313;1301
313;1308
313;1309
313;1310
314;1301
314;1302
314;1303
314;1308
314;1310
316;1301
316;1302
316;1303
316;1305
316;1306
316;1307
316;1308
316;1309
316;1310
317;1301
317;1302
317;1303
317;1304
317;1305
317;1306
317;1307
317;1309
317;1310
318;1301
318;1302
318;1303
318;1306
318;1307
318;1308
318;1309
319;1301
319;1303
319;1304
320;1302
320;1306
320;1308
320;1309
320;1310
321;1302
321;1303
321;1306
321;1307
321;1308
321;1309
321;1310
322;1304
323;1301
323;1302
323;1304
323;1306
323;1307
323;1308
323;1309
323;1310
324;1301
324;1302
324;1310
325;1301
325;1302
325;1305
325;1306
325;1308
325;1310
326;1301
326;1302
326;1303
326;1304
326;1305
326;1307
326;1309
327;1301
327;1305
328;1304
328;1306
329;1301
329;1303
330;1301
331;1307
332;1303
332;1304
332;1305
332;1306
332;1308
332;1309
332;1310
333;1302
333;1303
333;1304
333;1305
333;1307
333;1308
333;1310
334;1301
334;1305
336;1303
336;1305
336;1307
337;1301
337;1303
337;1306
337;1307
337;1309
338;1306
338;1309
340;1301
340;1302
340;1303
340;1304
340;1305
340;1306
340;1308
340;1309
340;1310
341;1302
341;1307
341;1308
342;1301
342;1305
342;1308
342;1310
343;1304
343;1310
344;1301
344;1302
344;1303
344;1304
344;1305
344;1306
344;1307
344;1308
344;1309
345;1303
345;1306
345;1307
346;1303
346;1305
346;1306
347;1301
347;1304
348;1304
348;1306
348;1307
348;1308
349;1301
349;1302
349;1303
349;1305
349;1306
349;1307
349;1309
349;1310
350;1303
350;1306
350;1307
350;1309
350;1310
351;1303
351;1304
351;1309
351;1310
353;1301
353;1302
353;1303
353;1304
353;1305
353;1307
353;1308
353;1309
353;1310
354;1303
354;1310
355;1301
355;1302
355;1303
355;1304
355;1305
355;1307
355;1308
355;1309
355;1310
356;1301
356;1302
356;1304
356;1305
356;1306
356;1308
356;1309
356;1310
357;1301
357;1305
357;1308
358;1302
358;1303
358;1308
359;1303
359;1304
359;1307
359;1308
359;1309
359;1310
360;1301
360;1303
360;1304
360;1305
360;1306
360;1310
361;1302
361;1303
361;1304
361;1305
361;1306
361;1307
361;1308
361;1309
361;1310
362;1301
362;1302
362;1304
362;1305
362;1306
362;1307
362;1308
362;1310
363;1301
363;1303
363;1304
363;1306
363;1307
363;1309
364;1301
364;1302
364;1303
364;1304
364;1306
364;1307
364;1310
365;1301
365;1302
365;1303
365;1310
366;1302
366;1304
366;1308
366;1310
368;1302
368;1304
368;1305
368;1310
369;1301
369;1302
369;1303
369;1304
369;1305
369;1307
369;1308
369;1309
369;1310
370;1303
370;1306
371;1301
371;1302
371;1304
371;1305
371;1306
371;1307
371;1308
371;1309
372;1301
372;1302
372;1304
372;1305
372;1306
372;1308
372;1309
372;1310
373;1302
373;1304
373;1305
373;1306
373;1308
373;1310
374;1302
375;1303
375;1307
376;1302
376;1308
377;1302
377;1303
377;1310
378;1301
378;1305
378;1306
378;1307
378;1308
378;1309
378;1310
379;1301
379;1305
379;1306
379;1308
380;1309
381;1301
381;1302
381;1308
381;1310
382;1302
382;1304
382;1306
382;1307
382;1308
382;1309
382;1310
383;1301
383;1303
383;1307
383;1308
383;1309
383;1310
384;1301
384;1302
384;1304
384;1305
384;1306
384;1308
384;1310
385;1306
386;1304
386;1305
386;1306
386;1307
387;1302
387;1304
387;1306
387;1307
387;1309
388;1301
388;1302
388;1303
388;1304
388;1306
388;1309
389;1302
389;1304
389;1306
389;1309
390;1301
390;1303
390;1304
390;1305
390;1309
391;1301
391;1303
391;1306
391;1310
392;1301
392;1303
392;1308
392;1309
393;1301
393;1306
394;1301
394;1302
394;1304
395;1301
395;1303
395;1304
395;1305
395;1307
395;1309
395;1310
397;1301
397;1302
397;1303
397;1304
397;1305
397;1306
397;1307
397;1310
398;1301
398;1305
398;1306
398;1307
398;1310
399;1302
400;1304
400;1306
400;1307
400;1308
400;1310
401;1301
401;1303
401;1304
401;1305
401;1308
401;1310
402;1301
402;1302
402;1303
402;1304
402;1305
402;1306
402;1308
402;1309
402;1310
403;1302
403;1303
403;1304
403;1306
403;1308
403;1309
403;1310
404;1304
404;1305
404;1306
404;1310
405;1302
405;1303
405;1304
405;1305
405;1306
405;1307
405;1308
405;1309
405;1310
406;1307
408;1302
409;1304
409;1305
410;1301
410;1302
410;1303
410;1306
410;1307
410;1309
411;1301
411;1302
411;1303
411;1309
411;1310
413;1307
413;1308
413;1310
414;1301
414;1302
414;1303
414;1305
414;1306
414;1307
414;1308
414;1309
414;1310
415;1301
415;1302
415;1303
415;1305
415;1306
415;1308
415;1309
416;1303
416;1307
416;1308
416;1309
416;1310
417;1307
417;1308
417;1309
418;1302
418;1304
418;1305
418;1308
418;1309
419;1302
419;1306
419;1310
420;1301
420;1303
420;1304
420;1305
420;1307
420;1308
420;1310
421;1301
421;1303
421;1305
421;1306
421;1307
421;1308
421;1309
422;1301
422;1302
422;1305
422;1306
422;1307
422;1309
422;1310
423;1301
423;1302
423;1303
423;1304
423;1305
423;1306
423;1308
423;1309
423;1310
425;1302
425;1304
425;1306
425;1307
425;1308
426;1302
426;1303
426;1304
426;1305
426;1306
426;1308
426;1309
427;1310
428;1303
428;1305
428;1307
429;1306
429;1307
429;1308
429;1310
430;1303
430;1304
430;1305
430;1306
430;1307
430;1308
430;1309
431;1303
432;1308
433;1302
433;1306
433;1307
433;1308
433;1309
434;1310
435;1306
435;1309
437;1301
437;1302
437;1303
437;1304
437;1307
438;1301
438;1303
438;1304
438;1306
438;1307
438;1308
438;1309
438;1310
439;1302
439;1308
439;1309
440;1301
440;1302
440;1304
440;1305
440;1306
440;1307
440;1308
440;1309
440;1310
441;1301
441;1304
441;1306
441;1307
441;1308
441;1309
441;1310
442;1301
442;1302
442;1303
442;1304
442;1305
442;1307
442;1308
442;1309
442;1310
443;1302
443;1303
443;1305
443;1307
443;1308
443;1309
443;1310
444;1301
444;1305
444;1308
444;1310
445;1303
445;1305
445;1306
445;1307
445;1309
445;1310
446;1303
446;1304
446;1306
446;1307
446;1308
446;1309
447;1304
447;1306
447;1308
447;1309
447;1310
448;1301
448;1303
448;1308
449;1301
449;1302
449;1304
449;1306
449;1308
449;1309
450;1303
450;1304
450;1306
450;1307
450;1309
451;1303
451;1305
451;1306
451;1307
451;1308
451;1310
452;1305
452;1306
452;1308
453;1306
455;1302
455;1304
455;1306
455;1308
455;1310
457;1303
457;1308
458;1301
458;1302
458;1310
459;1307
460;1301
460;1305
460;1306
460;1307
460;1308
461;1305
461;1306
461;1307
461;1309
462;1307
462;1308
463;1302
464;1303
464;1306
464;1307
464;1309
465;1304
465;1309
466;1302
466;1305
466;1306
466;1307
466;1308
466;1309
466;1310
467;1302
467;1303
467;1304
467;1305
467;1306
467;1307
467;1308
467;1309
467;1310
468;1301
468;1302
468;1303
468;1304
468;1305
468;1307
468;1309
469;1303
469;1306
469;1307
469;1310
470;1301
470;1302
470;1303
470;1304
470;1306
470;1307
471;1305
471;1308
471;1310
472;1302
472;1303
472;1304
472;1305
472;1306
472;1308
473;1302
473;1303
473;1304
474;1304
475;1301
475;1302
475;1303
475;1307
475;1308
475;1309
475;1310
477;1301
477;1303
477;1304
477;1306
477;1307
477;1308
477;1309
478;1303
478;1304
478;1305
478;1306
478;1308
478;1309
478;1310
479;1301
479;1303
479;1305
479;1306
479;1309
479;1310
480;1302
480;1305
481;1305
481;1307
481;1309
481;1310
482;1301
482;1302
482;1304
482;1305
482;1306
482;1307
482;1309
482;1310
483;1303
483;1305
484;1301
484;1303
484;1304
484;1306
484;1307
484;1308
484;1309
484;1310
485;1302
485;1304
485;1305
485;1306
485;1307
485;1308
485;1309
485;1310
486;1305
486;1308
487;1301
487;1302
487;1303
487;1304
487;1306
487;1307
487;1308
487;1309
487;1310
488;1302
488;1303
488;1304
488;1305
488;1306
488;1307
488;1309
488;1310
489;1307
491;1301
491;1303
491;1309
492;1302
492;1306
495;1304
495;1306
495;1308
496;1301
496;1309
497;1303
497;1310
499;1301
499;1302
499;1303
499;1304
499;1305
499;1306
499;1307
499;1308
499;1310
500;1303
500;1306
500;1308
500;1309
501;1302
501;1303
501;1304
501;1305
501;1309
501;1310
502;1301
502;1302
502;1303
502;1304
502;1305
502;1306
502;1307
502;1310
503;1303
503;1304
503;1305
503;1306
503;1307
503;1308
503;1309
503;1310
505;1301
505;1302
505;1303
505;1305
505;1306
506;1302
506;1303
506;1304
506;1306
506;1307
506;1308
506;1309
507;1301
507;1310
508;1301
508;1302
508;1304
508;1306
508;1307
508;1308
509;1302
509;1303
509;1304
509;1306
509;1307
509;1310
510;1301
510;1302
510;1303
510;1305
510;1306
510;1307
510;1308
510;1310
511;1301
511;1304
511;1306
511;1307
511;1308
511;1310
512;1302
512;1308
513;1302
513;1303
513;1304
513;1305
513;1309
513;1310
514;1301
514;1303
514;1304
514;1305
514;1306
514;1307
514;1308
514;1309
514;1310
515;1301
515;1303
515;1305
515;1306
515;1307
516;1301
516;1303
516;1305
516;1308
516;1309
516;1310
517;1304
517;1305
517;1307
517;1308
517;1309
517;1310
518;1306
518;1307
518;1309
520;1301
520;1302
520;1303
520;1304
520;1305
520;1306
520;1307
520;1310
521;1301
521;1303
521;1304
521;1305
521;1306
521;1307
521;1308
521;1309
522;1302
522;1303
522;1304
522;1305
522;1308
523;1309
524;1301
524;1303
524;1304
524;1305
524;1306
524;1307
524;1308
524;1309
524;1310
526;1301
526;1302
526;1303
526;1304
526;1307
526;1308
526;1310
527;1302
527;1306
529;1301
529;1302
529;1304
529;1309
530;1301
530;1304
530;1305
530;1306
530;1308
530;1309
531;1301
531;1302
531;1303
531;1304
531;1306
531;1307
531;1308
531;1309
532;1301
532;1307
533;1302
533;1303
533;1304
533;1305
533;1306
533;1307
533;1309
533;1310
534;1301
534;1303
534;1304
534;1305
535;1301
535;1302
535;1303
535;1304
535;1305
535;1306
535;1307
535;1308
535;1310
536;1305
536;1310
537;1307
538;1301
538;1302
538;1303
538;1304
538;1306
538;1308
538;1309
539;1304
540;1302
540;1303
540;1308
542;1301
542;1302
542;1304
542;1305
542;1307
542;1309
542;1310
543;1301
543;1305
543;1307
544;1302
544;1303
544;1309
545;1303
545;1304
545;1307
546;1301
546;1302
546;1303
546;1304
546;1305
546;1306
546;1307
546;1309
546;1310
547;1306
547;1310
548;1301
548;1302
548;1304
548;1305
548;1307
548;1308
549;1306
550;1306
550;1307
550;1309
550;1310
551;1301
551;1302
551;1303
551;1304
551;1305
551;1306
551;1307
551;1308
551;1309
552;1301
552;1303
552;1304
552;1305
552;1310
554;1301
554;1302
554;1303
554;1304
554;1305
554;1306
554;1308
554;1309
554;1310
557;1301
557;1307
557;1308
557;1310
558;1301
558;1302
558;1308
560;1302
561;1301
561;1302
561;1304
561;1306
561;1307
561;1308
561;1309
561;1310
562;1301
562;1302
562;1304
562;1307
562;1308
562;1309
563;1304
563;1305
563;1306
563;1308
563;1310
564;1302
564;1310
565;1306
565;1310
566;1304
566;1305
566;1306
566;1307
566;1308
567;1301
568;1301
568;1304
568;1305
568;1308
568;1310
569;1302
569;1305
569;1306
569;1307
569;1308
569;1310
570;1306
570;1307
571;1302
571;1305
571;1310
573;1304
573;1309
574;1301
574;1302
574;1305
574;1306
574;1308
574;1309
575;1301
575;1304
575;1305
575;1306
575;1307
575;1309
576;1303
576;1304
576;1305
576;1306
576;1307
576;1308
577;1307
577;1310
578;1301
578;1302
578;1303
578;1306
578;1307
578;1308
578;1309
578;1310
579;1301
579;1303
579;1304
579;1307
579;1308
579;1309
579;1310
580;1301
580;1303
580;1304
580;1306
580;1307
580;1309
580;1310
581;1301
581;1303
581;1305
581;1306
581;1307
581;1309
581;1310
582;1302
582;1303
582;1304
582;1305
582;1308
582;1310
583;1301
583;1302
583;1305
583;1307
583;1308
583;1310
584;1304
584;1305
584;1309
585;1302
585;1305
585;1306
585;1308
585;1310
586;1305
586;1306
586;1307
586;1308
588;1302
588;1304
588;1308
589;1304
589;1306
590;1301
590;1310
591;1302
591;1304
591;1307
593;1304
593;1306
593;1307
593;1309
593;1310
594;1306
594;1309
594;1310
595;1303
595;1306
595;1307
595;1308
596;1301
596;1302
596;1304
596;1307
596;1310
597;1302
597;1303
597;1304
597;1305
597;1307
597;1310
598;1301
598;1302
598;1303
598;1304
598;1305
598;1306
598;1307
598;1309
598;1310
599;1301
599;1302
599;1303
599;1304
599;1305
599;1306
599;1307
599;1309
599;1310
600;1301
600;1302
600;1303
600;1304
600;1308
600;1309
600;1310
601;1306
602;1301
602;1302
602;1303
602;1304
602;1306
602;1307
602;1308
603;1303
603;1310
604;1302
605;1301
605;1302
605;1304
605;1305
605;1306
605;1309
605;1310
606;1304
607;1301
607;1302
607;1304
607;1305
607;1306
607;1307
607;1308
607;1309
607;1310
608;1306
608;1308
609;1305
609;1307
609;1308
610;1304
610;1308
611;1302
611;1305
611;1307
611;1308
611;1309
613;1302
613;1304
